"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers"
2013,"Permanent Resident","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","F12","E","GE Aviation","Information Technology Leadership Program","Cincinnati","OH","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Dietrich","History","GS","S13","E","Auto Factors, Inc","N/A","Brooklyn","NY","","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CFA","Drama","Design - Costume","S13","S","","","Los Angeles","CA","","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S13","G","City College of New York","Education/MA","New York","NY","MA","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","F12","E","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S13","G","Carnegie Mellon University","Material Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S13","G","Cornell University","Biochemistry, Molecular and Cellular Biology/PhD","Ithaca","NY","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","F12","E","Yext","Software Engineer","New York","NY","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","E","Disney","Design and Engineering Intern","Orlando","FL","","internship","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","G","CMU","Robotics","Pittsburgh","PA","MS","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S13","E","MTS Systems","Software Engineer","Eden Prairie","MN","","","","","","",NA
2013,"Non-US Citizen","Thailand","Female","BS","CIT","Materials Science","MSE","S13","G","UC Berkley","Material Science and Engineering","Berkeley","CA","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S13","G","University of Washington","Physics/PhD","Seattle","WA","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S13","E","Port Authority of NY NJ","Associate Architect","New York","NY","","Networking, hired from summer intership","41346","41346","","arch/eng",1
2013,"Permanent Resident","United States","Female","BS","MCS","Mathematical Sciences","MSCOR","S13","G","","",NA,NA,"","","","","","",NA
2013,"Non-US Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","G","CMU","MEG","Pittsburgh","PA","MS","","","","","",NA
2013,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S13","E","Bernardon Haber Holloway Architects","Designer I","Kennet Square","PA","","Networking (i.e. Faculty Advisor, Friends, Family)","41396","41404","Architecture","architecture",2
2013,"U.S. Citizen","United States","Male","BS","Dietrich","History","HIS","Summer13","E","Peca LaBachelors","Chief Operating Officer","Pittsburgh","PA","","","","","","",NA
2013,"Permanent Resident","United States","Male","BS","SCS","Computer Science","CS","S13","G","Rice University","Physics","Houston","TX","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S13","G","UNC Chapel Hill School of Dentistry","DDS","Chapel Hill","NC","DDS","","","","","",NA
2013,"Permanent Resident","United States","Female","BS","MCS","Biological Sciences","BSC","S13","E","UPMC-Translational Neuroscience Program","Research Associate","Pittsburgh","PA","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","POLMGMT","S13","G","TBD","Post -bach Pre-med program",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","G","CMU","MEG","Pittsburgh","PA","MS","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CEE","S13","G","Carnegie Mellon University","Civil and Environmental Engineering","Pittsburgh","PA","Master","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CFA","Art","ART","S13","G","University of Pittsburgh, School of Social Work","Social Work","Pittsburgh","PA","Master","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CFA","Drama","PTM - Stage & Prod Man","S13","E","The Walt Disney Corporation","Creative Entertainment Production Assistant Intern","Orlando","FL","","job fair","","","entertainment production","entertainment",NA
2013,"U.S. Citizen","United States","Female","BS","CFA","Drama","Acting","S13","F","","","New York","NY","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S13","E","Stephen B Jacobs Group","Junior Architect","New York","NY","","Networking (TartanTRAK- did not help AT ALL)","41379","41385","Junior Architect","architecture",4
2013,"U.S. Citizen","United States","Male","BFA","CFA","Architecture","ARC","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S13","E","Hillman Cancer Institute","Research Technician","Pittsburgh","PA","","","3/14/13","3/14/13","research","healthcare",NA
2013,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S13","E","Palantir","Software Engineer","Palo Alto","CA","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S13","E","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S13","NS","","",NA,NA,"","","","","","",NA
2013,NA,"United States","Female","BFA","CFA","Design","HSSDES","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","MCS","Biological Sciences","BSC","S13","E","Alliance Health Project","Crisis Unit","San Francisco","CA","","","","","","",NA
2013,"U.S. Citizen","United States",NA,"BS","SCS","Computer Science","CS","S13","E","Google","Platform Solutions Consultant","New York","NY","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CFA","Art","ART","S13","G","Carnegie Mellon University, Heinz College","Arts Management","Pittsburgh","PA","Master","networking","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","Dietrich","History","GS","Summer13","E","Hªpital Albert Schweitzer Haiti","Development Intern","Pittsburgh","PA","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CFA","Drama","Acting","S13","E","Glass Menagerie","Understudy","New York","NY","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","F12","E","IBM","Consultant","New York","NY","$77,000 ","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","MCS","Chemistry","CMY","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","G","CMU","MEG","Pittsburgh","PA","MS","none","","","","power",1
2013,NA,"United States",NA,"BFA","CFA","Design","INDDES","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S13","E","PayTango, Inc.","Co-founder","San Francisco","CA","","","","","","",NA
2013,"Permanent Resident","United States","Male","BS","Dietrich","Social & Decision Sciences","DECSCI","F12","G","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","G","University of Pittsburgh","BioE","Pittsburgh","PA","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S13","G","University of Oregon","Industrial Internship Program/MA","Eugene","OR","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","S13","E","Bank of America Merrill Lynch","Analyst, Global Corporate and Investment Bank","New York","NY","","","","","Analyst: Business Analyst","financial services/insurance",NA
2013,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CIT","Chemical Engineering","CHE","S13","NS","Integral BioSystems","Intern","Bedford","MA","","Internet Listing","3/1/13","3/1/13","Engineering: Research and Development","engineering:biomedical",NA
2013,"U.S. Citizen","United States","Female","BS","CFA","Music","MPVOI","S13","G","University of Rochester, Eastman School of Music","Voice","Rochester","NY","Master of Music","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Dietrich","History","HIS","S13","E","Assistant Director of Admission, CMU","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","E","GSE Systems","Systems Engineer","Eldersburg","MD","","Hired from internship experience","","","Creating training simulators","",1
2013,"U.S. Citizen","United States","Female","BS","CFA","Drama","Design - Scenic","S13","F","Dane Laffrey","Scenic Design Intern","New York","NY","","","","","Scenic Design","arts and entertainment",NA
2013,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S13","G","University of Pennsylvania","Physics/PhD","Philadelphia","PA","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","Dietrich","English","CW","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S13","E","Google","Software Engineer","Mountain View","CA","","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CFA","Drama","Dramaturgy","F12","E","Borderlands Theatre","Dramaturg","Mexico City","Mexico","","","","","Dramaturg","arts and entertainment",2
2013,"U.S. Citizen","Norway","Female","BS","CIT","Materials Science","MSE","S13","G","Carnegie Mellon University","Material Science and Engineering","Pittsburgh","PA","","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Tepper","Business Administration","BA","F12","E","Congressional Effect Management","Intern","New York","NY","","","8-Oct","8-Nov","","financial services/insurance",NA
2013,"U.S. Citizen","United States","Female","BS","Dietrich","Philosophy","LNGHSS","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S13","G","Georgia Tech","Chemical Engineering","Atlanta","GA","PhD","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S13","E","Oppenheimer","","New York","NY","","","","","","",NA
2013,"U.S. Citizen","United States","Female","BFA","CFA","Architecture","ARC","S13","G","Carnegie Mellon","Sustainable Design","Pittsburgh","PA","Masters of Science","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","Dietrich","H&SS Interdisciplinary","INFOSYS","S13","E","Athlete Trax, LLC","Ruby on Rails Development Intern","Pittsburgh","PA","","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CFA","Art","ART","S13","E","Andy Warhol Museum","Gallery Attendant","Pittsburgh","PA","","networking","11-May","11-May","watching artwork / gallery educator","arts",1
2013,"U.S. Citizen","United States","Male","BS","CFA","Art","ART","S13","E","Disney Research","Lab Associate","Pittsburgh","PA","","networking","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S13","G","Carnegie Mellon University","Material Science and Engineering","Pittsburgh","PA","","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","Dietrich","History","GS","S13","E","Universidad de Navarra","International Relations Intern","Pamplona","Spain","","Networking","","","","non-profit",0
2013,"U.S. Citizen","United States","Female","BS","CFA","Music","MPCLA","F12","G","Carnegie Mellon University, School of Music","Clarinet","Pittsburgh","PA","Master","","","","","",NA
2013,"Non-US Citizen","Indonesia","Female","BS","CIT","Mechanical Engineering","MEG","S13","G","CMU","MEG","Pittsburgh","PA","MS","","","","","",NA
2013,"Non-US Citizen","India","Male","BS","Dietrich","Economics","ECO","S13","E","Galaxy USA","Business Development Analyst","New York","NY","","TartanTRAK","8-Dec","8-Dec","Marketing: Business Development/Sales","consumer products/retail",4
2013,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSCNSC","S13","G","Hofstra School of Medicine","Medical Student","Hempstead","NY","MD","","","","","",NA
2013,"Non-US Citizen","Kazakhstan","Female","BS","CIT","Chemical Engineering","CHE","S13","S","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","Dietrich","English","PW","S13","NS","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S13","G","cmu","MEG","Pittsburgh","PA","MS","","","","","",NA
2013,NA,"Thailand",NA,"BFA","CFA","Design","INDDES","S13","NS","","",NA,NA,"","","","","","",NA
2013,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S13","E","Cimation","Automation Engineer","Houston","TX","","TOC","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S13","G","Carnegie Mellon University","ECE IMB","Pittsburgh","PA","MS","","","","","",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S13","E","Philips","Software Engineer","Pittsburgh","PA","","","","","Electrical/Computer","manufacturing",NA
2013,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S13","G","Carnegie Mellon University","ECE  IMB","Pittsburgh","PA","MS","","","","","",NA
